Date,HomeAway,Opponent,Points,OppPoints,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OppFG,OppFGA,OppFG%,Opp3P,Opp3PA,Opp3P%,OppFT,OppFTA,OppFT%,OppORB,OppTRB,OppAST,OppSTL,OppBLK,OppTOV,OppPF,Team
2021-02-14,,POR,118,121,40,81,0.494,14,41,0.341,24,25,0.96,10,35,19,5,6,12,21,45,85,0.529,18,40,0.45,13,19,0.684,10,36,15,7,2,15,23,DAL
2021-02-22,,MEM,102,92,35,80,0.438,15,41,0.366,17,26,0.654,5,49,17,6,4,16,18,37,94,0.394,6,31,0.194,12,19,0.632,13,51,17,7,1,13,23,DAL
2021-02-23,,BOS,110,107,42,89,0.472,13,33,0.394,13,15,0.867,8,38,19,5,1,9,17,41,86,0.477,12,39,0.308,13,18,0.722,12,46,19,6,6,13,21,DAL
2021-02-25,@,PHI,97,111,32,78,0.41,13,34,0.382,20,23,0.87,10,50,17,2,9,18,21,39,90,0.433,12,29,0.414,21,25,0.84,8,39,26,11,6,7,19,DAL
2021-02-27,@,BRK,115,98,45,86,0.523,14,36,0.389,11,17,0.647,6,36,23,12,8,8,15,35,86,0.407,14,44,0.318,14,19,0.737,14,47,21,5,4,19,16,DAL
2021-03-01,@,ORL,130,124,47,90,0.522,17,46,0.37,19,23,0.826,7,46,29,6,6,8,12,47,95,0.495,20,41,0.488,10,14,0.714,6,41,25,5,1,8,17,DAL
2021-03-03,,OKC,87,78,32,83,0.386,8,40,0.2,15,19,0.789,7,53,18,8,3,12,13,29,87,0.333,9,39,0.231,11,17,0.647,8,45,13,6,4,13,20,DAL
2021-03-10,,SAS,115,104,43,83,0.518,13,40,0.325,16,19,0.842,13,51,29,3,1,14,19,38,83,0.458,12,28,0.429,16,20,0.8,6,30,18,10,2,9,19,DAL
2021-03-11,@,OKC,108,116,35,82,0.427,15,34,0.441,23,33,0.697,6,37,20,4,9,6,22,41,91,0.451,16,32,0.5,18,20,0.9,16,55,25,2,6,9,24,DAL
2021-03-13,@,DEN,116,103,42,86,0.488,18,46,0.391,14,16,0.875,11,48,26,5,3,8,19,37,90,0.411,16,41,0.39,13,18,0.722,12,42,27,5,1,10,19,DAL
2021-03-15,,LAC,99,109,39,79,0.494,17,41,0.415,4,5,0.8,4,33,24,8,4,14,16,43,86,0.5,14,32,0.438,9,11,0.818,9,46,23,10,0,9,12,DAL
2021-03-17,,LAC,105,89,40,79,0.506,15,34,0.441,10,12,0.833,6,43,14,7,7,18,16,37,88,0.42,9,32,0.281,6,11,0.545,8,37,22,12,3,12,15,DAL
2021-03-19,@,POR,119,125,44,81,0.543,19,42,0.452,12,13,0.923,5,39,25,4,4,12,16,44,93,0.473,22,47,0.468,15,17,0.882,13,43,17,5,0,6,15,DAL
2021-03-21,@,POR,132,92,48,86,0.558,19,37,0.514,17,20,0.85,8,52,23,4,3,10,17,34,89,0.382,9,41,0.22,15,19,0.789,9,33,17,7,3,6,17,DAL
2021-03-24,@,MIN,128,108,48,99,0.485,16,44,0.364,16,22,0.727,14,53,27,5,6,10,22,38,86,0.442,12,38,0.316,20,26,0.769,6,37,24,6,2,12,25,DAL
2021-03-26,,IND,94,109,39,95,0.411,8,35,0.229,8,14,0.571,15,51,17,4,4,15,18,38,87,0.437,20,47,0.426,13,18,0.722,13,49,26,9,10,10,17,DAL
2021-03-27,@,NOP,103,112,37,83,0.446,10,31,0.323,19,24,0.792,10,38,19,2,4,7,20,42,81,0.519,9,26,0.346,19,29,0.655,8,42,20,2,5,6,18,DAL
2021-03-29,@,OKC,127,106,51,96,0.531,16,44,0.364,9,13,0.692,8,43,30,11,3,8,21,38,81,0.469,9,26,0.346,21,33,0.636,10,47,17,8,4,16,14,DAL
2021-03-31,@,BOS,113,108,38,77,0.494,19,39,0.487,18,25,0.72,4,43,20,6,4,16,18,39,94,0.415,11,47,0.234,19,23,0.826,8,36,20,11,2,9,19,DAL
2020-12-23,@,MEM,131,119,48,95,0.505,10,25,0.4,25,29,0.862,8,48,28,8,8,10,18,49,95,0.516,10,27,0.37,11,18,0.611,5,42,27,6,8,11,20,SAS
2020-12-26,,TOR,119,114,47,100,0.47,14,34,0.412,11,16,0.688,14,53,36,4,3,16,20,44,96,0.458,15,41,0.366,11,15,0.733,10,46,32,8,9,11,23,SAS
2020-12-27,@,NOP,95,98,38,89,0.427,11,36,0.306,8,8,1,4,47,26,5,10,15,23,36,94,0.383,5,24,0.208,21,29,0.724,13,56,15,11,4,8,16,SAS
2020-12-30,,LAL,107,121,40,87,0.46,10,24,0.417,17,23,0.739,7,39,25,8,4,10,18,46,82,0.561,14,26,0.538,15,20,0.75,7,47,25,4,3,17,24,SAS
2021-01-01,,LAL,103,109,36,85,0.424,13,34,0.382,18,26,0.692,8,45,23,3,8,13,20,41,101,0.406,14,33,0.424,13,16,0.813,16,58,27,8,7,13,20,SAS
2021-01-03,,UTA,109,130,44,105,0.419,6,19,0.316,15,21,0.714,14,45,23,13,4,7,16,49,89,0.551,21,41,0.512,11,19,0.579,9,57,29,4,11,19,18,SAS
2021-01-05,@,LAC,116,113,44,96,0.458,20,40,0.5,8,11,0.727,11,44,23,9,3,10,13,43,86,0.5,15,35,0.429,12,13,0.923,7,45,29,6,7,13,16,SAS
2021-01-07,@,LAL,118,109,43,92,0.467,16,35,0.457,16,17,0.941,6,40,28,4,3,6,15,43,86,0.5,10,30,0.333,13,21,0.619,9,48,21,2,4,13,20,SAS
2021-01-09,@,MIN,125,122,44,101,0.436,13,32,0.406,24,29,0.828,12,48,22,8,3,6,19,48,96,0.5,15,30,0.5,11,17,0.647,11,53,29,1,7,16,20,SAS
2021-01-10,@,MIN,88,96,36,94,0.383,8,30,0.267,8,14,0.571,9,45,21,4,5,10,16,34,81,0.42,9,26,0.346,19,23,0.826,9,52,19,6,3,13,17,SAS
2021-01-12,@,OKC,112,102,41,95,0.432,10,35,0.286,20,22,0.909,7,46,26,8,5,4,20,36,83,0.434,7,26,0.269,23,29,0.793,7,52,18,1,5,13,20,SAS
2021-01-14,,HOU,105,109,42,92,0.457,9,31,0.29,12,16,0.75,10,41,26,10,4,10,17,42,86,0.488,13,33,0.394,12,19,0.632,10,49,25,6,6,18,16,SAS
2021-01-16,,HOU,103,91,40,100,0.4,5,24,0.208,18,23,0.783,17,58,19,10,7,12,21,31,84,0.369,12,32,0.375,17,27,0.63,12,51,20,6,9,22,20,SAS
2021-01-18,@,POR,125,104,48,90,0.533,15,33,0.455,14,16,0.875,12,48,33,6,6,12,17,39,90,0.433,10,35,0.286,16,19,0.842,8,34,20,9,6,13,15,SAS
2021-01-20,@,GSW,99,121,35,94,0.372,4,33,0.121,25,31,0.806,12,43,17,7,2,10,15,46,91,0.505,15,38,0.395,14,20,0.7,10,54,31,6,2,14,22,SAS
2021-01-22,,DAL,117,122,41,89,0.461,12,28,0.429,23,30,0.767,9,49,21,3,5,7,18,45,93,0.484,14,39,0.359,18,20,0.9,7,42,23,3,2,5,21,SAS
2021-01-24,,WAS,121,101,48,96,0.5,15,31,0.484,10,11,0.909,5,44,27,11,5,8,14,39,92,0.424,14,42,0.333,9,14,0.643,12,50,23,5,5,14,14,SAS
2021-01-27,,BOS,110,106,46,82,0.561,8,28,0.286,10,16,0.625,9,46,22,5,4,19,16,42,98,0.429,10,30,0.333,12,14,0.857,13,39,15,10,4,10,14,SAS
2021-01-29,,DEN,119,109,44,81,0.543,10,23,0.435,21,26,0.808,9,41,29,8,1,12,18,41,78,0.526,14,31,0.452,13,20,0.65,7,37,25,8,5,15,15,SAS
2021-01-30,,MEM,112,129,39,83,0.47,13,29,0.448,21,26,0.808,8,38,25,7,5,13,16,51,91,0.56,17,35,0.486,10,15,0.667,10,45,34,7,7,14,23,SAS
2021-02-01,,MEM,102,133,37,89,0.416,13,37,0.351,15,22,0.682,10,42,28,8,7,14,13,52,93,0.559,15,30,0.5,14,18,0.778,10,53,37,11,11,9,16,SAS
2021-02-03,,MIN,111,108,43,96,0.448,7,26,0.269,18,24,0.75,7,45,28,5,6,7,13,43,94,0.457,13,33,0.394,9,11,0.818,9,49,22,6,9,10,21,SAS
2021-02-06,@,HOU,111,106,37,87,0.425,8,25,0.32,29,36,0.806,7,44,22,6,7,10,18,38,88,0.432,12,38,0.316,18,25,0.72,6,46,21,5,6,12,25,SAS
2021-02-08,,GSW,105,100,39,96,0.406,11,31,0.355,16,19,0.842,10,46,24,12,6,10,16,38,86,0.442,13,37,0.351,11,15,0.733,6,49,29,4,6,20,19,SAS
2021-02-09,,GSW,91,114,32,86,0.372,8,24,0.333,19,21,0.905,8,45,20,2,5,14,16,42,91,0.462,17,40,0.425,13,19,0.684,10,50,26,8,4,10,19,SAS
2021-02-12,@,ATL,125,114,45,85,0.529,12,31,0.387,23,28,0.821,8,46,27,6,6,13,25,39,90,0.433,11,32,0.344,25,33,0.758,10,41,22,10,4,12,17,SAS
2021-02-14,@,CHO,122,110,48,96,0.5,10,34,0.294,16,19,0.842,10,43,31,13,4,9,13,45,95,0.474,12,34,0.353,8,11,0.727,12,49,23,6,6,16,20,SAS
2021-02-24,@,OKC,99,102,40,86,0.465,9,25,0.36,10,15,0.667,6,44,20,10,4,12,13,37,89,0.416,18,44,0.409,10,11,0.909,10,52,21,6,4,17,14,SAS
2021-02-27,,NOP,117,114,41,86,0.477,12,32,0.375,23,28,0.821,8,38,24,7,5,8,26,40,91,0.44,9,32,0.281,25,31,0.806,17,52,27,3,2,10,17,SAS
2021-03-01,,BRK,113,124,44,97,0.454,15,35,0.429,10,15,0.667,9,48,30,2,3,9,16,47,100,0.47,17,41,0.415,13,17,0.765,13,51,35,6,8,5,13,SAS
2021-03-02,,NYK,119,93,43,89,0.483,18,42,0.429,15,21,0.714,9,45,31,12,4,8,14,33,81,0.407,15,36,0.417,12,15,0.8,9,41,18,2,5,16,16,SAS
2021-03-04,,OKC,102,107,40,85,0.471,10,31,0.323,12,12,1,6,46,23,9,5,19,24,37,85,0.435,12,40,0.3,21,26,0.808,9,45,20,9,4,16,16,SAS
2021-03-10,@,DAL,104,115,38,83,0.458,12,28,0.429,16,20,0.8,6,30,18,10,2,9,19,43,83,0.518,13,40,0.325,16,19,0.842,13,51,29,3,1,14,19,SAS
2021-03-12,,ORL,104,77,40,89,0.449,10,29,0.345,14,18,0.778,7,45,24,8,5,9,15,29,80,0.363,10,38,0.263,9,12,0.75,9,46,17,3,4,18,16,SAS
2021-03-14,@,PHI,99,134,36,85,0.424,4,21,0.19,23,31,0.742,10,32,20,8,10,9,13,56,98,0.571,15,29,0.517,7,11,0.636,13,54,35,7,7,11,27,SAS
2021-03-15,@,DET,109,99,47,83,0.566,12,25,0.48,3,5,0.6,10,45,29,3,9,21,23,39,83,0.47,7,25,0.28,14,25,0.56,8,34,22,9,5,8,9,SAS
2021-03-17,@,CHI,106,99,38,89,0.427,8,31,0.258,22,30,0.733,13,46,19,5,6,9,8,40,91,0.44,11,33,0.333,8,9,0.889,14,51,24,6,3,17,22,SAS
2021-03-19,@,CLE,116,110,41,88,0.466,7,18,0.389,27,33,0.818,17,51,19,5,4,13,25,39,89,0.438,7,27,0.259,25,32,0.781,15,47,19,8,4,10,21,SAS
2021-03-20,@,MIL,113,120,46,96,0.479,12,33,0.364,9,10,0.9,5,41,29,6,4,9,11,45,92,0.489,14,38,0.368,16,18,0.889,6,49,24,5,3,11,11,SAS
2021-03-22,,CHO,97,100,36,78,0.462,11,32,0.344,14,17,0.824,5,38,17,5,9,14,22,34,81,0.42,12,32,0.375,20,23,0.87,7,40,27,5,7,11,14,SAS
2021-03-24,,LAC,101,134,39,85,0.459,7,22,0.318,16,19,0.842,6,40,22,6,6,16,24,49,88,0.557,17,33,0.515,19,30,0.633,5,44,23,10,3,8,20,SAS
2021-03-25,,LAC,85,98,33,82,0.402,8,23,0.348,11,13,0.846,2,39,16,4,6,7,14,34,89,0.382,13,34,0.382,17,18,0.944,14,57,16,6,5,8,13,SAS
2021-03-27,,CHI,120,104,46,85,0.541,10,25,0.4,18,28,0.643,4,41,29,9,7,10,15,41,95,0.432,8,34,0.235,14,18,0.778,11,48,28,6,3,14,25,SAS
2021-03-29,,SAC,115,132,47,93,0.505,10,27,0.37,11,14,0.786,12,41,24,5,4,11,18,47,84,0.56,18,36,0.5,20,25,0.8,4,37,29,9,6,6,15,SAS
2021-03-31,,SAC,120,106,43,92,0.467,10,26,0.385,24,34,0.706,14,54,24,9,2,10,17,39,92,0.424,11,35,0.314,17,19,0.895,11,43,22,7,5,12,20,SAS
2020-12-23,,SAS,119,131,49,95,0.516,10,27,0.37,11,18,0.611,5,42,27,6,8,11,20,48,95,0.505,10,25,0.4,25,29,0.862,8,48,28,8,8,10,18,MEM
2020-12-26,,ATL,112,122,37,93,0.398,13,43,0.302,25,29,0.862,9,46,20,5,6,10,27,38,89,0.427,13,36,0.361,33,38,0.868,13,54,23,4,5,15,20,MEM
2020-12-28,@,BRK,116,111,42,98,0.429,10,29,0.345,22,29,0.759,16,56,20,10,4,19,17,41,100,0.41,14,42,0.333,15,17,0.882,13,50,28,13,6,17,20,MEM
2020-12-30,@,BOS,107,126,40,93,0.43,9,33,0.273,18,25,0.72,14,46,26,8,3,22,13,49,91,0.538,16,39,0.41,12,14,0.857,10,42,27,17,11,16,21,MEM
2021-01-01,@,CHO,108,93,43,90,0.478,14,39,0.359,8,10,0.8,10,48,34,10,6,15,18,35,86,0.407,9,31,0.29,14,21,0.667,10,42,23,9,4,18,15,MEM
2021-01-03,,LAL,94,108,39,95,0.411,9,33,0.273,7,8,0.875,14,50,23,6,3,11,18,41,89,0.461,12,35,0.343,14,19,0.737,12,49,24,9,5,10,15,MEM
2021-01-05,,LAL,92,94,36,87,0.414,10,26,0.385,10,13,0.769,5,38,24,14,4,13,14,38,87,0.437,9,31,0.29,9,11,0.818,9,52,24,7,8,17,14,MEM
2021-01-07,,CLE,90,94,36,83,0.434,11,31,0.355,7,8,0.875,11,48,27,13,6,18,17,36,79,0.456,13,30,0.433,9,16,0.563,7,37,24,11,3,15,14,MEM
2021-01-08,,BRK,115,110,45,98,0.459,13,32,0.406,12,14,0.857,12,46,29,14,6,12,18,38,81,0.469,14,31,0.452,20,21,0.952,4,42,26,6,4,20,13,MEM
2021-01-11,@,CLE,101,91,40,78,0.513,5,20,0.25,16,21,0.762,7,40,32,10,6,15,17,37,82,0.451,11,26,0.423,6,14,0.429,10,40,20,11,7,17,21,MEM
2021-01-13,@,MIN,118,107,50,106,0.472,8,25,0.32,10,13,0.769,15,47,33,11,5,7,24,39,90,0.433,9,37,0.243,20,24,0.833,11,48,27,3,6,12,18,MEM
2021-01-16,,PHI,106,104,43,99,0.434,8,29,0.276,12,18,0.667,11,43,27,15,3,11,25,37,84,0.44,7,25,0.28,23,32,0.719,15,53,23,5,11,22,17,MEM
2021-01-18,,PHO,108,104,41,83,0.494,11,26,0.423,15,20,0.75,9,40,31,13,3,15,15,40,88,0.455,15,36,0.417,9,16,0.563,12,44,30,8,4,18,20,MEM
2021-01-30,@,SAS,129,112,51,91,0.56,17,35,0.486,10,15,0.667,10,45,34,7,7,14,23,39,83,0.47,13,29,0.448,21,26,0.808,8,38,25,7,5,13,16,MEM
2021-02-01,@,SAS,133,102,52,93,0.559,15,30,0.5,14,18,0.778,10,53,37,11,11,9,16,37,89,0.416,13,37,0.351,15,22,0.682,10,42,28,8,7,14,13,MEM
2021-02-02,@,IND,116,134,42,93,0.452,9,25,0.36,23,24,0.958,10,36,27,11,7,16,22,49,82,0.598,16,29,0.552,20,29,0.69,9,42,30,8,8,18,19,MEM
2021-02-04,,HOU,103,115,37,87,0.425,12,35,0.343,17,24,0.708,11,43,28,10,6,13,15,41,87,0.471,19,45,0.422,14,17,0.824,8,44,26,8,3,14,19,MEM
2021-02-06,@,NOP,109,118,40,90,0.444,13,39,0.333,16,19,0.842,11,45,27,5,5,9,17,45,87,0.517,15,33,0.455,13,21,0.619,8,42,27,3,9,7,15,MEM
2021-02-08,,TOR,113,128,37,87,0.425,13,39,0.333,26,29,0.897,19,42,27,7,4,15,18,42,77,0.545,20,37,0.541,24,26,0.923,7,37,28,11,2,14,24,MEM
2021-02-10,,CHO,130,114,47,94,0.5,23,49,0.469,13,18,0.722,19,46,34,10,2,16,18,45,82,0.549,14,29,0.483,10,12,0.833,8,35,23,11,4,18,14,MEM
2021-02-12,@,LAL,105,115,39,80,0.488,12,29,0.414,15,19,0.789,6,33,31,9,2,17,25,43,85,0.506,6,30,0.2,23,33,0.697,13,47,26,9,4,18,16,MEM
2021-02-14,@,SAC,124,110,50,94,0.532,9,21,0.429,15,19,0.789,9,43,31,10,2,10,20,41,82,0.5,8,33,0.242,20,26,0.769,5,33,22,8,5,16,19,MEM
2021-02-16,,NOP,113,144,42,88,0.477,13,31,0.419,16,18,0.889,9,32,23,10,0,19,18,56,91,0.615,19,38,0.5,13,17,0.765,11,47,33,14,4,19,19,MEM
2021-02-17,,OKC,122,113,42,83,0.506,12,26,0.462,26,33,0.788,7,44,31,14,4,12,18,35,78,0.449,19,41,0.463,24,28,0.857,6,39,25,5,3,18,25,MEM
2021-02-19,,DET,109,95,42,90,0.467,5,20,0.25,20,23,0.87,13,49,20,12,4,11,13,36,86,0.419,14,45,0.311,9,13,0.692,13,45,27,8,7,21,22,MEM
2021-02-20,,PHO,97,128,36,93,0.387,5,33,0.152,20,23,0.87,17,49,19,5,4,12,12,46,86,0.535,24,46,0.522,12,13,0.923,5,41,35,5,7,10,14,MEM
2021-02-22,@,DAL,92,102,37,94,0.394,6,31,0.194,12,19,0.632,13,51,17,7,1,13,23,35,80,0.438,15,41,0.366,17,26,0.654,5,49,17,6,4,16,18,MEM
2021-02-25,,LAC,122,94,50,92,0.543,11,19,0.579,11,16,0.688,7,48,27,7,1,6,17,34,84,0.405,12,34,0.353,14,16,0.875,8,41,19,4,4,14,15,MEM
2021-02-26,,LAC,99,119,39,97,0.402,9,28,0.321,12,16,0.75,8,37,24,10,4,9,14,44,80,0.55,14,35,0.4,17,18,0.944,4,47,34,6,8,17,19,MEM
2021-02-28,@,HOU,133,84,50,94,0.532,10,30,0.333,23,28,0.821,11,56,27,16,3,18,31,23,83,0.277,4,45,0.089,34,41,0.829,12,38,10,7,6,23,24,MEM
2021-03-02,@,WAS,125,111,47,95,0.495,13,29,0.448,18,23,0.783,9,44,26,15,1,11,21,41,81,0.506,11,31,0.355,18,25,0.72,4,37,29,8,3,22,20,MEM
2021-03-04,,MIL,111,112,40,101,0.396,8,34,0.235,23,24,0.958,17,56,21,13,8,12,20,42,95,0.442,10,34,0.294,18,22,0.818,13,52,21,11,5,16,19,MEM
2021-03-10,,WAS,127,112,50,99,0.505,8,23,0.348,19,29,0.655,14,60,31,4,6,15,26,38,95,0.4,11,36,0.306,25,27,0.926,6,39,23,9,6,9,26,MEM
2021-03-12,,DEN,102,103,40,87,0.46,14,28,0.5,8,8,1,8,45,27,6,5,16,15,41,92,0.446,13,37,0.351,8,11,0.727,9,45,27,10,5,9,10,MEM
2021-03-14,@,OKC,122,128,47,92,0.511,7,22,0.318,21,29,0.724,11,32,27,13,3,7,21,42,73,0.575,16,31,0.516,28,34,0.824,8,46,26,7,4,24,20,MEM
2021-03-15,@,PHO,99,122,38,87,0.437,5,23,0.217,18,26,0.692,10,39,15,11,0,10,17,47,83,0.566,12,30,0.4,16,18,0.889,5,42,28,7,5,14,19,MEM
2021-03-17,,MIA,89,85,30,85,0.353,10,42,0.238,19,25,0.76,8,50,22,5,4,9,17,32,89,0.36,8,34,0.235,13,18,0.722,8,51,17,4,2,10,21,MEM
2021-03-19,,GSW,103,116,39,84,0.464,8,26,0.308,17,21,0.81,9,46,24,10,6,20,17,44,91,0.484,15,41,0.366,13,18,0.722,8,43,31,13,6,13,16,MEM
2021-03-20,,GSW,111,103,37,95,0.389,10,32,0.313,27,31,0.871,13,60,25,8,5,12,22,31,90,0.344,13,41,0.317,28,34,0.824,7,46,23,8,7,11,25,MEM
2021-03-22,,BOS,132,126,55,110,0.5,12,35,0.343,10,15,0.667,17,54,38,8,6,10,20,47,90,0.522,17,35,0.486,15,24,0.625,5,43,31,3,6,12,18,MEM
2021-03-24,@,OKC,116,107,47,99,0.475,11,30,0.367,11,13,0.846,14,56,19,12,10,17,10,43,95,0.453,10,35,0.286,11,17,0.647,9,44,26,13,8,14,10,MEM
2021-03-26,@,UTA,114,117,44,97,0.454,12,30,0.4,14,18,0.778,12,48,27,3,2,6,14,45,98,0.459,12,33,0.364,15,18,0.833,14,51,25,5,4,7,15,MEM
2021-03-27,@,UTA,110,126,39,97,0.402,9,33,0.273,23,30,0.767,16,47,24,16,2,14,14,46,92,0.5,19,45,0.422,15,20,0.75,13,52,22,8,8,21,22,MEM
2021-03-29,@,HOU,120,110,46,85,0.541,11,31,0.355,17,24,0.708,7,47,31,8,4,16,18,40,94,0.426,11,42,0.262,19,22,0.864,10,42,28,9,5,12,18,MEM
2021-03-31,,UTA,107,111,42,90,0.467,5,18,0.278,18,23,0.783,11,46,23,10,4,11,20,38,89,0.427,16,49,0.327,19,25,0.76,11,46,20,10,5,14,21,MEM
2020-12-23,@,TOR,113,99,42,80,0.525,19,42,0.452,10,20,0.5,8,45,30,13,7,24,17,38,89,0.427,14,46,0.304,9,12,0.75,7,35,26,10,5,20,22,NOP
2020-12-25,@,MIA,98,111,31,78,0.397,10,35,0.286,26,33,0.788,11,41,18,8,2,19,20,38,75,0.507,16,37,0.432,19,23,0.826,4,35,29,11,2,17,25,NOP
2020-12-27,,SAS,98,95,36,94,0.383,5,24,0.208,21,29,0.724,13,56,15,11,4,8,16,38,89,0.427,11,36,0.306,8,8,1,4,47,26,5,10,15,23,NOP
2020-12-29,@,PHO,86,111,37,77,0.481,3,24,0.125,9,18,0.5,7,41,18,8,3,16,14,37,84,0.44,19,47,0.404,18,19,0.947,12,43,24,7,4,10,18,NOP
2020-12-31,@,OKC,113,80,44,91,0.484,13,36,0.361,12,19,0.632,14,58,23,9,4,13,16,30,80,0.375,15,48,0.313,5,15,0.333,7,40,24,6,3,19,20,NOP
2021-01-02,,TOR,120,116,35,83,0.422,14,38,0.368,36,47,0.766,14,50,26,6,7,12,18,38,91,0.418,14,48,0.292,26,27,0.963,10,40,21,6,4,9,29,NOP
2021-01-04,,IND,116,118,44,101,0.436,9,27,0.333,19,24,0.792,16,57,26,5,4,18,20,45,93,0.484,19,45,0.422,9,13,0.692,5,42,32,10,8,14,27,NOP
2021-01-06,,OKC,110,111,44,89,0.494,4,22,0.182,18,23,0.783,9,52,25,11,0,15,18,40,87,0.46,19,46,0.413,12,16,0.75,4,38,28,10,5,14,18,NOP
2021-01-08,,CHO,110,118,38,77,0.494,15,38,0.395,19,26,0.731,10,36,29,6,4,19,17,41,87,0.471,16,42,0.381,20,25,0.8,16,45,33,10,4,14,20,NOP
2021-01-13,@,LAC,106,111,42,88,0.477,10,28,0.357,12,16,0.75,12,48,18,4,4,9,19,35,74,0.473,18,37,0.486,23,27,0.852,3,36,26,4,6,10,16,NOP
2021-01-15,@,LAL,95,112,41,86,0.477,9,29,0.31,4,8,0.5,10,47,22,3,5,20,21,39,93,0.419,15,37,0.405,19,26,0.731,13,44,31,11,6,6,16,NOP
2021-01-17,@,SAC,128,123,45,85,0.529,11,22,0.5,27,34,0.794,14,48,24,5,1,13,15,47,91,0.516,13,39,0.333,16,18,0.889,8,33,23,7,7,10,24,NOP
2021-01-19,@,UTA,102,118,43,95,0.453,6,26,0.231,10,15,0.667,10,38,17,8,3,8,15,43,85,0.506,21,47,0.447,11,17,0.647,11,54,28,4,7,14,17,NOP
2021-01-21,@,UTA,118,129,42,85,0.494,11,25,0.44,23,30,0.767,10,41,27,9,2,17,19,44,88,0.5,17,39,0.436,24,25,0.96,8,39,27,8,8,15,27,NOP
2021-01-23,@,MIN,110,120,40,87,0.46,10,33,0.303,20,28,0.714,10,42,21,5,4,20,24,39,91,0.429,12,34,0.353,30,37,0.811,14,50,23,14,4,11,22,NOP
2021-01-27,,WAS,124,106,46,89,0.517,17,43,0.395,15,24,0.625,12,50,27,7,4,14,17,37,92,0.402,13,38,0.342,19,21,0.905,11,39,29,11,2,11,20,NOP
2021-01-29,,MIL,131,126,45,96,0.469,21,48,0.438,20,28,0.714,12,45,32,7,3,9,16,48,96,0.5,13,35,0.371,17,22,0.773,12,49,29,5,5,12,19,NOP
2021-01-30,,HOU,112,126,41,91,0.451,12,41,0.293,18,29,0.621,10,48,27,11,7,14,14,45,92,0.489,20,46,0.435,16,20,0.8,7,45,32,8,5,14,24,NOP
2021-02-01,,SAC,109,118,40,101,0.396,9,30,0.3,20,24,0.833,17,46,22,11,5,10,22,42,88,0.477,14,43,0.326,20,26,0.769,13,52,31,3,8,20,18,NOP
2021-02-03,,PHO,123,101,46,90,0.511,14,33,0.424,17,21,0.81,12,44,30,7,3,7,20,38,82,0.463,8,35,0.229,17,20,0.85,11,39,26,3,6,14,18,NOP
2021-02-05,@,IND,114,113,41,76,0.539,13,25,0.52,19,26,0.731,11,50,23,5,6,19,17,41,93,0.441,20,42,0.476,11,16,0.688,10,37,31,9,6,10,21,NOP
2021-02-06,,MEM,118,109,45,87,0.517,15,33,0.455,13,21,0.619,8,42,27,3,9,7,15,40,90,0.444,13,39,0.333,16,19,0.842,11,45,27,5,5,9,17,NOP
2021-02-09,,HOU,130,101,47,92,0.511,12,31,0.387,24,28,0.857,15,55,31,7,6,9,20,38,91,0.418,13,43,0.302,12,21,0.571,12,37,24,5,4,12,23,NOP
2021-02-10,@,CHI,116,129,41,81,0.506,13,36,0.361,21,26,0.808,9,35,27,11,1,12,12,48,81,0.593,25,47,0.532,8,11,0.727,7,35,36,4,6,16,20,NOP
2021-02-12,@,DAL,130,143,48,90,0.533,17,37,0.459,17,23,0.739,9,38,31,5,3,9,19,51,88,0.58,25,45,0.556,16,21,0.762,5,37,30,4,2,6,22,NOP
2021-02-14,@,DET,112,123,40,90,0.444,9,35,0.257,23,28,0.821,18,44,23,5,2,10,17,45,84,0.536,17,35,0.486,16,20,0.8,9,37,34,3,8,11,23,NOP
2021-02-16,@,MEM,144,113,56,91,0.615,19,38,0.5,13,17,0.765,11,47,33,14,4,19,19,42,88,0.477,13,31,0.419,16,18,0.889,9,32,23,10,0,19,18,NOP
2021-02-17,,POR,124,126,43,89,0.483,15,32,0.469,23,29,0.793,18,51,25,5,1,11,15,46,90,0.511,18,41,0.439,16,18,0.889,7,31,26,6,7,9,19,NOP
2021-02-19,,PHO,114,132,42,82,0.512,11,32,0.344,19,24,0.792,6,37,28,11,3,13,16,51,88,0.58,22,39,0.564,8,12,0.667,4,37,38,8,4,13,17,NOP
2021-02-21,,BOS,120,115,42,94,0.447,11,36,0.306,25,37,0.676,12,52,22,5,7,13,24,39,98,0.398,10,37,0.27,27,34,0.794,11,49,22,9,11,10,30,NOP
2021-02-24,,DET,128,118,50,90,0.556,10,23,0.435,18,29,0.621,12,45,31,10,6,12,10,47,89,0.528,13,36,0.361,11,16,0.688,9,38,31,8,6,13,23,NOP
2021-02-25,@,MIL,125,129,51,102,0.5,13,39,0.333,10,14,0.714,12,47,32,5,4,9,17,52,96,0.542,13,31,0.419,12,16,0.75,8,42,21,4,8,9,13,NOP
2021-02-27,@,SAS,114,117,40,91,0.44,9,32,0.281,25,31,0.806,17,52,27,3,2,10,17,41,86,0.477,12,32,0.375,23,28,0.821,8,38,24,7,5,8,26,NOP
2021-03-01,,UTA,129,124,52,92,0.565,7,11,0.636,18,23,0.783,10,53,27,5,5,13,15,46,101,0.455,17,43,0.395,15,18,0.833,11,39,26,11,7,8,22,NOP
